1625988|2012-05-25|libero.it|portali web|web tutela privacy interviene governo|766|1=-0,2=-0,3=-0,4=0.0154192598165,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.953800917616,16=-0,17=0.0071923455893,18=-0,19=-0,20=0.0235874769786
1510204|2012-04-18|quotidiano.net|portali web|bergamo abusi alunno arrestato maestro|767|1=0.0792029503071,2=-0,3=-0,4=0.0184160350963,5=-0,6=0.571701838674,7=-0,8=-0,9=-0,10=0.0408844718221,11=0.0726888263307,12=-0,13=9.12672636189e-05,14=0.0994007021512,15=-0,16=0.0489197936452,17=0.0579184979896,18=0.00339026955957,19=-0,20=0.00738534716116
1625985|2012-05-25|corriere.it|testate in edicola|garbatella festa 26 milioni vinto impiegato|768|1=0.0115479874845,2=0.0211745630715,3=0.0107136571787,4=0.0132047957888,5=-0,6=0.0799647683643,7=-0,8=0.104218924219,9=0.0535246526245,10=0.0282950315105,11=0.0308609671396,12=0.0232873018723,13=0.050915908514,14=0.0127341808838,15=-0,16=0.559557261349,17=-0,18=-0,19=-0,20=-0
1625973|2012-05-25|sky.it|portali web|manganelli anarco insurrezionalisti vera minaccia|769|1=0.0183661582635,2=0.0610216285085,3=-0,4=0.0215518295269,5=0.00717437008759,6=0.0841732521207,7=0.0774859943703,8=-0,9=0.0698993118516,10=0.104071333706,11=0.0156615765214,12=0.0668958381812,13=0.0288404927295,14=0.0127668349604,15=0.0158370526673,16=0.00961525090887,17=0.245652902704,18=0.0373896731974,19=0.123596499695,20=-0
1625983|2012-05-25|libero.it|portali web|invenzione giudiziaria|770|1=0.0129100183282,2=0.0492281250608,3=-0,4=0.188016466244,5=0.0103080669021,6=0.0559116422226,7=0.41505377507,8=0.0329438911617,9=0.0690082115487,10=-0,11=0.0250547112356,12=0.0240172308629,13=0.0151803781659,14=0.00724938880496,15=0.00891079389485,16=-0,17=0.00904895715713,18=0.0692289937989,19=-0,20=0.00792934954194
1625986|2012-05-25|ansa.it|agenzie|virus infelicità colpisce 51 italiani|771|1=0.00271758391434,2=0.0397080088025,3=0.0207187362876,4=0.0253073380489,5=0.00256625487845,6=0.0441975152198,7=0.0463714981072,8=0.163578650309,9=0.041678603175,10=-0,11=-0,12=0.0537080012608,13=-0,14=-0,15=0.0268645632734,16=0.0788671020727,17=0.181374532898,18=0.0475548758068,19=0.195686675026,20=0.0291000609188
1769387|2012-07-13|ansa.it|agenzie|avv taormina franzoni pagato|772|1=0.0112188218909,2=0.0154159209675,3=0.00700751240395,4=0.074909535826,5=0.0225877884865,6=0.129239433649,7=0.0650348461596,8=0.017276652772,9=0.037957772115,10=0.12012044421,11=0.0392858223493,12=0.0425579790305,13=0.0292095326567,14=0.00648609304648,15=-0,16=0.177907891317,17=0.0379041501135,18=0.134410254476,19=-0,20=0.0314695485303
1510207|2012-04-18|adnkronos.com|agenzie|tv digitale monti appoggio difendo decisione governo|773|1=-0,2=-0,3=-0,4=-0,5=0.00365864027124,6=-0,7=0.00263823981063,8=0.0342447247844,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.94780168433,16=-0,17=0.00736928376596,18=-0,19=-0,20=0.00428742703754
1510195|2012-04-18|italia-news.it|agenzie|cstp 14 milioni sottratti regione|774|1=0.00904912321568,2=-0,3=0.00277824008261,4=0.0302186755083,5=-0,6=0.0285655559875,7=-0,8=0.162661899112,9=0.114788990445,10=0.0111766725743,11=0.0122816592852,12=0.0521733003493,13=0.00908227213406,14=-0,15=0.0149096721506,16=0.50810485382,17=0.00753088447853,18=0.0138104909924,19=0.0135731781431,20=0.00929453172104
1525958|2012-04-20|leggo.it|testate in edicola|juve pensa drogba champions può arrivare domenica conte vuole rinforzi|775|1=0.00609639700857,2=0.00519816354115,3=-0,4=0.00589245668584,5=-0,6=-0,7=0.012822676486,8=0.00691996383825,9=0.0291492940931,10=0.0182907402176,11=0.0668673185018,12=-0,13=0.814393615442,14=0.00277829328801,15=0.0178955148342,16=0.00303909998174,17=-0,18=0.00733169100016,19=0.00142043678249,20=0.00190433829898
1510210|2012-04-18|ansa.it|agenzie|rc auto uil imposta provinciale|776|1=0.0212200407916,2=-0,3=-0,4=0.106074785092,5=-0,6=0.327458065637,7=-0,8=0.012439668573,9=0.000335941955293,10=-0,11=0.0456838380043,12=0.157127208683,13=-0,14=0.0983164183493,15=0.00680956058813,16=0.0793824827369,17=0.120038418158,18=0.016930337913,19=-0,20=0.00818323351817
1769389|2012-07-13|panorama.it|testate in edicola|borsa apre 47|777|1=0.000306632726564,2=-0,3=0.977262328868,4=-0,5=-0,6=-0,7=0.000757674505925,8=-0,9=0.00785533924354,10=0.00509642617753,11=-0,12=-0,13=-0,14=0.00872159847862,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1510198|2012-04-18|ilsecoloxix.it|testate in edicola|fiato sospeso giallo dossier|778|1=0.0287014871923,2=0.00993536145355,3=0.00782247490942,4=0.0703360030831,5=0.0183296831154,6=0.172264325376,7=0.0207184834404,8=0.00277484145839,9=0.0205691919666,10=0.134261870985,11=0.0381343411053,12=0.0239966770755,13=0.0293579386853,14=0.0877070570713,15=0.0193958466531,16=0.0319028082384,17=0.148852242121,18=0.0346224394991,19=0.0110428258919,20=0.0892741006784
1525986|2012-04-23|libero.it|portali web|formigoni sì formigoni no terzo polo spacca interviste affari quadrini udc vedova fli valditara fli|779|1=-0,2=-0,3=0.135393345487,4=0.00227752268516,5=-0,6=-0,7=0.0100366494469,8=-0,9=0.101377461105,10=0.0655376596055,11=0.00259500874556,12=-0,13=-0,14=-0,15=0.0132350293264,16=-0,17=-0,18=0.663009338925,19=-0,20=0.00653798467424
1525981|2012-04-23|libero.it|portali web|forte chiaro onda processo province podestà dapei borghesi affaritaliani it|780|1=7.44975925559e-05,2=0.0284024211381,3=0.0682017066833,4=0.174428098088,5=-0,6=0.041264060247,7=0.177297348289,8=0.0252097855503,9=0.151445513339,10=0.0355702433049,11=0.0108839383419,12=0.00017851674444,13=0.0219664321263,14=0.063917693471,15=0.041564921509,16=0.0143197057218,17=0.012889987118,18=0.0709739840581,19=0.017147273624,20=0.0442638730538
1525955|2012-04-23|unionesarda.it|testate in edicola|cagliari incidente statale 130 persone ferite portate ospedale|781|1=0.0403359193168,2=-0,3=-0,4=0.0858581033504,5=0.113195408438,6=0.244121467814,7=-0,8=0.00591996219669,9=-0,10=-0,11=0.0467483880689,12=0.104652308587,13=0.0683144601343,14=0.0253018372759,15=-0,16=0.0397520705077,17=0.13522679315,18=0.0215357751866,19=-0,20=0.0690375059747
1525959|2012-04-23|unionesarda.it|testate in edicola|calamosca frana vicino spiaggia protezione civile chiude strada|782|1=0.0332953237761,2=0.00287770810098,3=0.719538553278,4=0.0387164038679,5=0.00127783489562,6=0.0423815588632,7=0.000685585713509,8=0.00396633982589,9=0.00633889476447,10=0.0120833981257,11=0.030518789541,12=0.0174312068612,13=0.0174254394403,14=-0,15=0.00595988007268,16=-0,17=0.055988138143,18=0.00828507742094,19=-0,20=0.00322986730918
1525961|2012-04-23|unionesarda.it|testate in edicola|minacciava ex capo facebook denunciato operaio carbonia|783|1=0.01482343119,2=-0,3=0.0107508444766,4=0.0576531416476,5=0.00768849131053,6=0.29414428221,7=0.0134069415933,8=-0,9=0.0261764423742,10=0.0515916579527,11=0.0394480844261,12=0.160927098169,13=0.0016757918835,14=0.029439881982,15=-0,16=0.0309232224248,17=0.108188908531,18=0.0292193682344,19=-0,20=0.123942411595
1525964|2012-04-23|unionesarda.it|testate in edicola|primo abbraccio arcivescovo miglio felice tanto imparare|784|1=0.0215738968287,2=0.0804250549674,3=-0,4=0.0920619143284,5=0.063281302965,6=0.0896260630732,7=0.00154728393341,8=0.0270906688695,9=0.0581914086076,10=0.0140515043559,11=0.0384758799976,12=0.0789725190941,13=0.107963003889,14=0.0680934580656,15=-0,16=0.0545754559325,17=0.0892851380002,18=0.000979339663503,19=-0,20=0.113806107428
1525968|2012-04-23|unionesarda.it|testate in edicola|cagliari attentato pieno giorno va fuoco gelateria centro|785|1=0.043604561568,2=0.017817716465,3=-0,4=0.108564356538,5=0.0698449843549,6=0.0762501093245,7=0.0155053504501,8=0.0066248121145,9=0.0500731474991,10=0.0468928716281,11=0.0434537882663,12=0.0674221101243,13=0.0958704770879,14=0.0602940632937,15=0.0183852103914,16=0.0507570457707,17=0.156553938781,18=0.0152683970629,19=0.00195442954206,20=0.054862629738
1525976|2012-04-23|unionesarda.it|testate in edicola|nuragus niente soldi istentales concerto paga quindici pecore|786|1=0.0373561022435,2=0.0305865762635,3=-0,4=0.0395695859711,5=0.0101530584238,6=0.0780920151536,7=0.0463999717952,8=-0,9=0.0286102573028,10=0.213138377373,11=0.0477697597036,12=0.0584076726522,13=0.077127284271,14=0.0701667741482,15=0.00952224100947,16=0.120571735939,17=0.0200073430934,18=0.0456879036302,19=0.0275164501336,20=0.0393168908919
1525984|2012-04-23|unionesarda.it|testate in edicola|cagliari blitz guardia finanza controlli fiera irregolarità|787|1=0.0641255074298,2=0.0108911519941,3=-0,4=0.106809137145,5=0.126930129354,6=0.0581222959471,7=-0,8=0.021519930387,9=0.0153484398546,10=0.0108499286358,11=0.0771921933838,12=0.0494974821031,13=0.0822248528618,14=0.102340877317,15=-0,16=0.104952709828,17=0.0184583605803,18=0.0701648501497,19=0.0117286832309,20=0.0688434697986
1507599|2012-04-17|repubblica.it|testate in edicola|grande unipol slitta accordo concambi arpe palladio scrivono cda sindaci|788|1=0.0205547098027,2=0.0317303393425,3=-0,4=0.0504670067412,5=0.0242889488732,6=0.0164362088071,7=0.0399452426899,8=0.0461180609125,9=0.0973651420882,10=0.0894386406088,11=0.0134706252746,12=0.150500552851,13=0.0597730806126,14=0.0337178601179,15=0.0262094248814,16=0.0220921477895,17=0.0717485010484,18=0.0738659075303,19=0.021343479354,20=0.110934120674
1606773|2012-05-19|quotidiano.net|portali web|napolitano scosso dolore melissa vicini veronica monti fatto criminale|789|1=-0,2=0.0437925062909,3=-0,4=-0,5=0.00146823109962,6=-0,7=0.0406032223519,8=-0,9=-0,10=0.0396799431529,11=0.00284010533793,12=0.0316568464561,13=0.00162959707554,14=-0,15=0.752004650929,16=-0,17=-0,18=0.0392181545721,19=0.0471067427341,20=-0
1510208|2012-04-18|virgilio.it|portali web|def governo piano riforme risanamento conti lotta|790|1=-0,2=0.0115927744071,3=-0,4=0.0294290508314,5=-0,6=0.00383426732092,7=-0,8=-0,9=0.0128305918844,10=0.0160776177969,11=-0,12=0.0117145784757,13=-0,14=-0,15=0.803615261077,16=0.0315064443684,17=0.00649161252972,18=0.00727643086992,19=0.0325221949582,20=0.0331091754802
1510218|2012-04-18|adnkronos.com|agenzie|crisi monti lavoro superarla appena iniziato|791|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=0.405569568831,13=-0,14=-0,15=0.249602377968,16=-0,17=-0,18=-0,19=0.344828053201,20=-0
1606802|2012-05-19|ilsecoloxix.it|testate in edicola|vacanze santa mete care|792|1=0.0386935501953,2=0.058468930991,3=-0,4=0.138760024125,5=-0,6=0.102682552391,7=0.00814942886109,8=0.0614587114833,9=0.014872800702,10=0.00403054997394,11=0.00788093460809,12=0.0273473121879,13=0.0308998737874,14=0.0498599052719,15=-0,16=0.124848906224,17=0.0374396846123,18=0.0572037223741,19=0.156700041751,20=0.0807030704612
1770782|2012-07-14|ansa.it|agenzie|motogp italia lorenzo terze libere|793|1=-0,2=0.997260328619,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=0.00273967138063
1776245|2012-07-16|rai.it|portali web|stanze ale raccolta fondi|794|1=0.0164684454642,2=0.0146307249721,3=-0,4=0.160787090938,5=-0,6=0.0216461592323,7=-0,8=0.04217026799,9=0.257778220919,10=0.0602346224512,11=0.0589397625845,12=0.0144202713333,13=-0,14=0.0162513256365,15=0.00122243511272,16=0.131204808786,17=0.0600876567003,18=0.0796618401625,19=0.0551223854439,20=0.00937398227415
1607905|2012-05-19|quotidiano.net|portali web|rugby favola calvisano stende prato scudetto|795|1=0.0218742009809,2=0.151963362508,3=-0,4=0.0122464323638,5=-0,6=0.0186478903107,7=-0,8=0.013395304128,9=-0,10=0.00281241938719,11=0.135392014021,12=-0,13=0.595042072949,14=0.0367789802325,15=-0,16=-0,17=-0,18=-0,19=-0,20=0.0118473231187
1601167|2012-05-17|tuttosport.com|testate in edicola|barcellona vince gara4 ora sfida brindisi|796|1=0.0114910007504,2=0.0599309689381,3=-0,4=0.0072560432563,5=0.0302894207951,6=0.00737225343449,7=-0,8=-0,9=0.318837457984,10=-0,11=0.0347872589916,12=-0,13=0.302957599997,14=0.0425534394056,15=0.0152550719332,16=0.0525244811744,17=0.0849810439243,18=-0,19=0.0147822637436,20=0.0169816956711
1604383|2012-05-15|italia-news.it|agenzie|aziende prima linea polo innovazione campus automotive|797|1=0.0211608923133,2=0.0713443331987,3=-0,4=0.0841976812436,5=0.0140651775242,6=0.0601670912163,7=0.00514453188851,8=0.079671104284,9=0.169228302191,10=0.0377711711629,11=0.0218327815099,12=0.0610492450634,13=0.0536332897845,14=0.0611176622229,15=0.0279362077577,16=0.0253492670278,17=0.0715324847602,18=0.0308371258835,19=0.0371513152353,20=0.0668103357324
1604146|2012-05-18|ansa.it|agenzie|strage capaci lombardo invitato iniziative andro|798|1=-0,2=0.00616337427498,3=-0,4=0.121469695994,5=-0,6=0.148983544212,7=0.0098091964861,8=0.00369869110785,9=0.0934089366853,10=0.0126727321377,11=-0,12=-0,13=-0,14=-0,15=0.0643978266793,16=-0,17=0.498593599802,18=0.0229728905558,19=-0,20=0.0178295120652
1510221|2012-04-18|ilsecoloxix.it|testate in edicola|aumentano domande alloggio popolare|799|1=0.00334932685909,2=0.0326826992369,3=0.0109545249233,4=0.0696787425046,5=-0,6=0.0463574083607,7=0.00253572791761,8=0.13801938309,9=0.0813083327982,10=0.0159764587226,11=0.0345698946961,12=0.154670264995,13=-0,14=0.0527350617665,15=-0,16=0.103579717509,17=0.0939015208965,18=0.00478239841092,19=0.139267507639,20=0.0156310296745
1769388|2012-07-13|libero.it|portali web|libera uscita nuovo programma leandro diana|800|1=-0,2=-0,3=-0,4=0.201865956881,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=0.000546726768543,20=0.797587316351
1510211|2012-04-18|ilsecoloxix.it|testate in edicola|città sempre multietnica|801|1=0.0417979904477,2=0.0797253444062,3=-0,4=0.059065584211,5=0.0264567423391,6=0.044026194212,7=0.0618067605136,8=0.00240873586861,9=0.0292307946113,10=0.0302001308781,11=0.112125755598,12=0.067020260474,13=0.0876902708973,14=0.146160645992,15=-0,16=0.0296696543054,17=0.083069912423,18=0.0151950649393,19=0.0450615235008,20=0.0392886343818
1510212|2012-04-18|ilsecoloxix.it|testate in edicola|picchiato rapinato scarpe|802|1=0.0629362537419,2=-0,3=-0,4=0.0837614118977,5=0.0158742214876,6=0.237643423936,7=-0,8=-0,9=-0,10=0.000684838414354,11=0.125142145629,12=0.00729180897142,13=-0,14=0.163829700434,15=-0,16=0.243709108427,17=0.0431939886819,18=-0,19=-0,20=0.0159330983782
1604225|2012-05-18|ansa.it|agenzie|fiat prima volta cig impiegati mirafiori|803|1=0.00760930667255,2=0.124093508107,3=0.0274288317171,4=0.0699250028939,5=0.0114030814272,6=0.0617022322859,7=0.00342807029754,8=0.145970846757,9=0.0290909852897,10=0.00967462633854,11=0.00222573856675,12=0.140827343719,13=0.0480942895178,14=0.0369570995517,15=0.0403060202089,16=0.0260860355562,17=0.0840001200539,18=0.0686579988251,19=0.00734079861277,20=0.0551780636017
1607909|2012-05-19|ilsecoloxix.it|testate in edicola|bossi settimana »|804|1=-0,2=-0,3=0.00647922743121,4=0.0184285187871,5=-0,6=-0,7=0.115312542283,8=0.00826642543507,9=-0,10=0.833941979986,11=-0,12=0.00787586601721,13=-0,14=0.00418058489012,15=0.00551485516986,16=-0,17=-0,18=-0,19=-0,20=-0
1604124|2012-05-18|ansa.it|agenzie|sicilia lombardo sottoscrivo volte ricandido|805|1=1.58359576591e-05,2=0.00389544535931,3=-0,4=0.0613775863937,5=-0,6=0.0503023420075,7=0.072327290728,8=0.129365091326,9=0.346092044986,10=0.03823371103,11=0.00211741508978,12=-0,13=-0,14=0.0103232238293,15=0.14329139697,16=0.050171907137,17=-0,18=0.0357734451004,19=-0,20=0.0567132640859
1510209|2012-04-18|tuttosport.com|testate in edicola|robben strizza occhio bello piacere juve|806|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=0.0199674944985,12=-0,13=0.980032505501,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
2013299|2012-10-08|mediaset.it|portali web|ex veline amiche sempre|807|1=0.0155538285429,2=0.0340823099004,3=-0,4=0.0351233929114,5=0.029088772384,6=0.252865780397,7=0.0676635091216,8=-0,9=0.0544420720187,10=0.0402140302607,11=0.0478252229472,12=0.0534414041073,13=0.0675302162495,14=0.0456704349861,15=-0,16=0.0325998245541,17=0.0847504307898,18=0.0248863163991,19=0.026608993531,20=0.0876534608997
1604150|2012-05-19|voceditalia.it|portali web|emma marone omosessuale rido|808|1=0.015799482242,2=0.0262189105796,3=-0,4=0.183843514564,5=-0,6=0.070690165611,7=-0,8=0.0385025864948,9=0.0325158020471,10=0.00391658996158,11=0.0373120629497,12=0.0919755582571,13=0.00923051041064,14=0.0664463885744,15=0.0147804572681,16=0.0613823408171,17=0.0452417805136,18=0.0278596405401,19=0.0124616477161,20=0.261822561453
1607908|2012-05-20|quotidiano.net|portali web|sinistre divise francia niente accordo anti pen|809|1=0.00917543715382,2=0.0921037409754,3=-0,4=0.0335084475625,5=0.0158734699277,6=0.00276279388971,7=0.00374665135581,8=-0,9=0.0453404573632,10=0.11004226599,11=0.019857310294,12=0.128353610852,13=0.052885722345,14=0.00243458509102,15=0.0237311053866,16=0.0576170698955,17=0.150041241386,18=0.0730870358599,19=0.11184510768,20=0.0675939469924
1606877|2012-05-19|tuttosport.com|testate in edicola|giovinco napoli mai cercato|810|1=-0,2=6.65088044292e-05,3=-0,4=-0,5=-0,6=-0,7=0.0197682743243,8=-0,9=-0,10=0.0112499821653,11=0.967868082423,12=-0,13=-0,14=-0,15=0.00104715228342,16=-0,17=-0,18=-0,19=-0,20=-0
1606875|2012-05-19|rai.it|portali web|donne|811|1=0.0102396163315,2=0.0969384942283,3=-0,4=0.0498745268336,5=0.0187106460479,6=0.0647071971918,7=0.020743957378,8=-0,9=0.0872944667287,10=-0,11=0.0113558007327,12=0.3436067382,13=-0,14=0.0393759109197,15=-0,16=0.0157904364477,17=0.142952493297,18=0.0493601298343,19=-0,20=0.0490495858287
1510220|2012-04-18|ilsecoloxix.it|testate in edicola|complice bagno superare esame patente|812|1=0.0199825379981,2=0.0179167008288,3=-0,4=0.130740611501,5=0.00122617588521,6=0.156159297864,7=0.0261269146309,8=0.0097178868885,9=0.0681255254476,10=0.0189603381171,11=0.0317409340689,12=0.0628099916511,13=0.0298956355459,14=0.0252886792952,15=0.0466220380694,16=0.0181155045164,17=0.0558801498569,18=0.039786119708,19=0.216405969393,20=0.0244989887339
1510219|2012-04-18|ansa.it|agenzie|rcs bazoli credo entro assemblea|813|1=0.0167601156153,2=-0,3=0.0117766222965,4=0.141225734547,5=0.00898922326151,6=0.00668832696634,7=0.0385703364657,8=0.155468079461,9=0.14241826467,10=0.0486971160729,11=0.000814669550983,12=0.0901784045881,13=0.0161348586214,14=0.000228708250679,15=0.0490202953633,16=0.0875006442347,17=0.0146829059804,18=0.0284380570701,19=0.0278787202394,20=0.114528916745
1776262|2012-07-16|panorama.it|testate in edicola|borsa milano apre calo 28|814|1=-0,2=-0,3=0.527792777684,4=-0,5=-0,6=-0,7=-0,8=0.00494959277784,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.467257629538,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1606857|2012-05-19|rai.it|portali web|g8 eurozona forte grecia dentro|815|1=0.00221193675409,2=0.0503805950382,3=0.0653306653582,4=0.0224405200142,5=-0,6=0.0110990624641,7=0.00843949983987,8=0.000630147357363,9=-0,10=-0,11=0.00782104583196,12=-0,13=0.0261302412227,14=0.00842772991517,15=0.0800196593638,16=0.267788723971,17=0.0124129699326,18=0.0528652798006,19=0.312615858899,20=0.0713860642367
1774285|2012-07-15|ilfattoquotidiano.it|testate in edicola|scandalo siae governi corresponsabili|816|1=0.00332761734109,2=-0,3=-0,4=0.0124457129103,5=0.0622338136059,6=0.0917677685026,7=0.00988277960686,8=-0,9=0.0429993857597,10=0.249868704881,11=0.0113105529073,12=-0,13=-0,14=0.0136096687194,15=0.0315755467191,16=0.0328542299476,17=0.0976752899745,18=0.0254848126342,19=0.151564293236,20=0.163399823253
1899880|2012-09-02|rai.it|portali web|arbitro sciagura|817|1=0.0125247541917,2=0.0340195999534,3=-0,4=-0,5=0.283643938482,6=0.0918843849236,7=0.0672166086317,8=-0,9=-0,10=-0,11=0.0979643763323,12=-0,13=0.251350565152,14=-0,15=0.000824585730476,16=0.0789803363735,17=0.0125752743597,18=0.019205974698,19=0.0498096011713,20=-0
1950116|2012-09-18|panorama.it|testate in edicola|libri copertine imitare vuole talento|818|1=0.0247311565665,2=0.0575194384566,3=-0,4=0.0396654678574,5=0.0204495567207,6=0.0337735488026,7=0.0545059384652,8=-0,9=0.186560906202,10=0.0744391594943,11=0.06955586115,12=0.00933160036421,13=0.189046526029,14=0.0222470840933,15=0.0548195769518,16=0.0705314194519,17=0.0364135387408,18=0.00990746178404,19=0.00509152704901,20=0.0414102318206
2078655|2012-10-28|ilgiorno.it|testate in edicola|nevica valsassina viabilità tilt|819|1=0.131612136455,2=0.0693159858937,3=0.0106123685987,4=0.240196647274,5=-0,6=0.00424738683247,7=-0,8=0.111549098168,9=-0,10=0.0263839663656,11=0.101070970406,12=0.0281153589972,13=-0,14=0.137317867189,15=-0,16=0.026366360373,17=0.0242397719464,18=0.0399377854128,19=-0,20=0.0490342960877
2010017|2012-10-07|corriere.it|testate in edicola|ilva procura stop entro giorni clini richiesta impossibile|820|1=0.0382526569794,2=-0,3=-0,4=0.0835341536569,5=0.0316157610304,6=0.0935049305295,7=0.0385222251429,8=0.102107598455,9=0.0309453759278,10=0.034698709252,11=0.0517384117396,12=0.0875476629669,13=0.0275016198168,14=0.0552433343998,15=0.0610281285676,16=0.041706440687,17=0.0389558130106,18=0.118438139037,19=0.00251454213277,20=0.0621444966682
1507631|2012-04-17|repubblica.it|testate in edicola|penso solo chelsea ibra cascatori|821|1=0.00311604945025,2=0.0184806666247,3=-0,4=0.00710300411488,5=0.0270530085002,6=0.0321775799938,7=0.0639860897199,8=-0,9=0.094049166395,10=0.0862778458036,11=0.0772207310386,12=0.0373514820112,13=0.399453011665,14=-0,15=0.0332550439525,16=0.0657317826538,17=-0,18=0.0183066596573,19=0.0321053559002,20=0.00433252251917
1507610|2012-04-17|repubblica.it|testate in edicola|nuovo balzo tassi asta bonos madrid|822|1=-0,2=-0,3=0.0495163418705,4=-0,5=0.00291690572621,6=0.00218226029448,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=0.00918345889981,17=-0,18=-0,19=0.0296353733401,20=0.906565659869
1607911|2012-05-19|quotidiano.net|portali web|monti buona prima accelerare crescita impegno condiviso|823|1=0.00257223868454,2=0.0461154749766,3=-0,4=0.00699758977467,5=0.00450475371402,6=0.00716999476583,7=-0,8=-0,9=-0,10=-0,11=0.000576384384217,12=0.0368233592232,13=0.0155599443979,14=0.00748796831943,15=0.783538120506,16=0.00114444914173,17=0.0145824182443,18=-0,19=0.0729273038675,20=-0
1625994|2012-05-25|libero.it|portali web|pirateria scarica musica film internet sente criminale ricerca|824|1=0.0531036674028,2=0.057479405575,3=-0,4=0.147390137296,5=-0,6=0.0675923103265,7=0.0122192939996,8=0.0803716392814,9=0.00473240155458,10=0.000319853281888,11=0.00025294248761,12=0.0125385709328,13=-0,14=0.056788126255,15=-0,16=0.0161163780022,17=0.0652634975539,18=0.0098419209927,19=0.0149322697741,20=0.401057585284
2012312|2012-10-08|corriere.it|testate in edicola|venezuela chávez ancora presidente quarto mandato 54|825|1=0.0148622593272,2=0.0254374058,3=0.0202901086928,4=-0,5=0.00996577035327,6=0.0492553377671,7=0.0203942932149,8=0.0243702404389,9=0.0329924775205,10=0.0396744449781,11=0.0219071646689,12=0.0247820710404,13=0.0806410662254,14=0.0292388265893,15=0.0200816277876,16=-0,17=0.249794448124,18=0.0131070810227,19=0.0616167599921,20=0.261588616457
1602340|2012-05-18|repubblica.it|testate in edicola|vogliamo accesso documenti pa nasce coalizione foia italiano|826|1=0.0203851365307,2=0.0409263148366,3=-0,4=0.0614158316678,5=0.0583666448991,6=0.0520842883251,7=-0,8=0.010219531593,9=0.113235631813,10=0.0408550941071,11=0.0255309058063,12=0.0457304428109,13=0.0296812845955,14=0.0293275087578,15=0.0843099371125,16=0.063994537318,17=0.10860237403,18=0.0488517864654,19=0.0503358451626,20=0.116146904168
1619648|2012-05-23|adnkronos.com|agenzie|salute 450 mila milanesi allergici coda topo incubo numero|827|1=0.00630891442901,2=0.0246728866336,3=-0,4=0.036221896203,5=-0,6=0.05235028342,7=0.0106667427979,8=0.149926606827,9=0.00403177973596,10=-0,11=0.00912496916462,12=0.0847266774946,13=0.0144224782296,14=0.031502697929,15=-0,16=0.472655320993,17=0.0281673938979,18=0.00279716586637,19=0.0252550393129,20=0.0471691470656
1510225|2012-04-18|virgilio.it|portali web|crisi cgia mestre dati choc artigianato sempre affanno|828|1=0.000524395971023,2=-0,3=-0,4=-0,5=0.00384460881718,6=0.0147402282934,7=0.00599800840331,8=-0,9=-0,10=-0,11=0.00354044610518,12=0.0124502831835,13=0.0105250830653,14=-0,15=-0,16=0.0037523480911,17=0.0127362691842,18=-0,19=0.931888328886,20=-0
1510228|2012-04-18|adnkronos.com|agenzie|tv digitale monti vedo berlusconi no problema pdl|829|1=-0,2=-0,3=-0,4=-0,5=0.000319908820423,6=-0,7=0.350346031608,8=0.00512510840326,9=0.114661474523,10=0.00266328547742,11=-0,12=-0,13=-0,14=-0,15=0.191145501383,16=-0,17=-0,18=0.335738689785,19=-0,20=-0
1631337|2012-05-27|tuttosport.com|testate in edicola|serie squadre promosse retrocesse|830|1=0.00327368077689,2=-0,3=-0,4=-0,5=0.620345236575,6=-0,7=-0,8=0.0284448458719,9=-0,10=0.00864347009855,11=0.0465940151442,12=-0,13=0.274162875673,14=0.0185358758606,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1769395|2012-07-13|libero.it|portali web|area indagine ispo no allargamento oltre bastioni|831|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=0.00525566787091,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.00733101915923,15=-0,16=0.0697936583147,17=-0,18=0.917619654655,19=-0,20=-0
1762651|2012-07-11|direttanews.it|agenzie|sampdoria piazzato colpo attacco catania ufficiale maxi lopez|832|1=0.0405176750482,2=0.000528759226369,3=-0,4=0.0422850641958,5=0.112828507487,6=0.0365201778014,7=0.0106922090968,8=-0,9=0.0238248094678,10=0.0186361965771,11=0.0526730228466,12=-0,13=0.257185902667,14=0.0249095174551,15=-0,16=0.0693047959095,17=0.179390458063,18=0.0120045010062,19=-0,20=0.118698403151
